MLII,V5
-0.335,-0.27
-0.355,-0.27
-0.345,-0.265
-0.34,-0.255
-0.335,-0.26
-0.32,-0.255
-0.325,-0.27
-0.35,-0.27
-0.33,-0.285
-0.315,-0.265
-0.315,-0.26
-0.33,-0.265
-0.33,-0.27
-0.335,-0.265
-0.335,-0.26
-0.33,-0.25
-0.33,-0.265
-0.33,-0.265
-0.34,-0.27
-0.34,-0.265
-0.34,-0.255
-0.325,-0.245
-0.325,-0.255
-0.325,-0.275
-0.345,-0.275
-0.35,-0.275
-0.34,-0.255
-0.33,-0.255
-0.32,-0.26
-0.31,-0.265
-0.305,-0.285
-0.305,-0.28
-0.275,-0.265
-0.27,-0.26
-0.255,-0.255
-0.26,-0.25
-0.265,-0.255
-0.26,-0.25
-0.25,-0.24
-0.235,-0.23
-0.235,-0.235
-0.22,-0.225
-0.235,-0.235
-0.235,-0.24
-0.22,-0.225
-0.23,-0.215
-0.225,-0.235
-0.235,-0.23
-0.245,-0.225
-0.255,-0.215
-0.24,-0.205
-0.23,-0.2
-0.23,-0.21
-0.25,-0.225
-0.255,-0.23
-0.25,-0.225
-0.23,-0.215
-0.205,-0.21
-0.195,-0.235
-0.21,-0.24
-0.23,-0.255
-0.27,-0.245
-0.27,-0.235
-0.285,-0.23
-0.285,-0.235
-0.31,-0.245
-0.33,-0.27
-0.34,-0.26
-0.34,-0.25
-0.345,-0.24
-0.35,-0.24
-0.35,-0.255
-0.34,-0.26
-0.355,-0.265
-0.345,-0.255
-0.34,-0.245
-0.34,-0.245
-0.345,-0.26
-0.355,-0.255
-0.37,-0.26
-0.355,-0.255
-0.37,-0.24
-0.345,-0.24
-0.34,-0.26
-0.36,-0.26
-0.38,-0.25
-0.36,-0.24
-0.345,-0.235
-0.35,-0.24
-0.35,-0.255
-0.355,-0.27
-0.38,-0.285
-0.39,-0.29
-0.395,-0.31
-0.425,-0.33
-0.455,-0.365
-0.475,-0.37
-0.51,-0.35
-0.545,-0.26
-0.54,-0.135
-0.495,-0.02
-0.405,0.035
-0.295,0.095
-0.16,0.185
0.04,0.315
0.315,0.45
0.595,0.515
0.8,0.45
0.885,0.175
0.795,-0.18
0.52,-0.385
0.13,-0.395
-0.215,-0.345
-0.425,-0.31
-0.5,-0.29
-0.49,-0.275
-0.45,-0.265
-0.4,-0.235
-0.39,-0.25
-0.395,-0.265
-0.395,-0.255
-0.4,-0.245
-0.39,-0.24
-0.38,-0.24
-0.385,-0.25
-0.385,-0.26
-0.4,-0.265
-0.41,-0.275
-0.41,-0.255
-0.39,-0.24
-0.39,-0.245
-0.405,-0.26
-0.405,-0.26
-0.415,-0.265
-0.41,-0.25
-0.395,-0.25
-0.395,-0.245
-0.4,-0.25
-0.415,-0.265
-0.415,-0.255
-0.415,-0.25
-0.4,-0.245
-0.39,-0.245
-0.39,-0.255
-0.41,-0.26
-0.415,-0.25
-0.405,-0.24
-0.395,-0.215
-0.395,-0.23
-0.395,-0.25
-0.405,-0.25
-0.41,-0.255
-0.41,-0.24
-0.4,-0.22
-0.39,-0.235
-0.395,-0.235
-0.41,-0.24
-0.425,-0.255
-0.415,-0.245
-0.405,-0.225
-0.41,-0.23
-0.405,-0.235
-0.415,-0.24
-0.425,-0.24
-0.425,-0.24
-0.41,-0.23
-0.395,-0.245
-0.39,-0.255
-0.4,-0.25
-0.41,-0.25
-0.41,-0.235
-0.4,-0.24
-0.39,-0.235
-0.41,-0.255
-0.42,-0.255
-0.42,-0.255
-0.415,-0.25
-0.415,-0.235
-0.405,-0.26
-0.42,-0.255
-0.415,-0.27
-0.425,-0.285
-0.41,-0.285
-0.4,-0.28
-0.405,-0.285
-0.4,-0.285
-0.4,-0.305
-0.41,-0.295
-0.4,-0.285
-0.395,-0.29
-0.395,-0.305
-0.405,-0.32
-0.41,-0.335
-0.425,-0.34
-0.425,-0.315
-0.41,-0.315
-0.41,-0.33
-0.42,-0.345
-0.43,-0.35
-0.445,-0.355
-0.44,-0.365
-0.435,-0.355
-0.43,-0.365
-0.43,-0.37
-0.45,-0.375
-0.445,-0.375
-0.445,-0.37
-0.435,-0.355
-0.435,-0.36
-0.445,-0.34
-0.44,-0.34
-0.45,-0.33
-0.43,-0.315
-0.43,-0.29
-0.415,-0.275
-0.4,-0.265
-0.4,-0.26
-0.385,-0.245
-0.365,-0.225
-0.335,-0.205
-0.33,-0.2
-0.325,-0.19
-0.33,-0.2
-0.33,-0.185
-0.31,-0.175
-0.295,-0.16
-0.285,-0.155
-0.29,-0.165
-0.29,-0.16
-0.31,-0.17
-0.295,-0.15
-0.285,-0.145
-0.28,-0.15
-0.3,-0.145
-0.29,-0.145
-0.295,-0.155
-0.29,-0.15
-0.28,-0.135
-0.275,-0.145
-0.275,-0.145
-0.29,-0.15
-0.29,-0.145
-0.285,-0.14
-0.27,-0.13
-0.27,-0.135
-0.27,-0.14
-0.275,-0.145
-0.29,-0.165
-0.285,-0.155
-0.275,-0.145
-0.275,-0.15
-0.29,-0.16
-0.295,-0.16
-0.305,-0.16
-0.295,-0.145
-0.295,-0.14
-0.285,-0.15
-0.29,-0.165
-0.3,-0.17
-0.305,-0.165
-0.31,-0.165
-0.295,-0.15
-0.3,-0.15
-0.305,-0.165
-0.31,-0.17
-0.325,-0.18
-0.325,-0.165
-0.315,-0.155
-0.31,-0.16
-0.315,-0.165
-0.315,-0.175
-0.325,-0.18
-0.32,-0.165
-0.31,-0.15
-0.32,-0.17
-0.315,-0.17
-0.33,-0.185
-0.33,-0.175
-0.32,-0.175
-0.31,-0.16
-0.31,-0.165
-0.31,-0.17
-0.33,-0.18
-0.335,-0.175
-0.33,-0.17
-0.32,-0.16
-0.325,-0.16
-0.325,-0.17
-0.33,-0.19
-0.335,-0.165
-0.33,-0.16
-0.325,-0.155
-0.325,-0.16
-0.32,-0.155
-0.325,-0.165
-0.33,-0.185
-0.325,-0.175
-0.315,-0.15
-0.305,-0.155
-0.325,-0.165
-0.315,-0.17
-0.335,-0.17
-0.33,-0.165
-0.31,-0.15
-0.32,-0.16
-0.33,-0.17
-0.33,-0.175
-0.335,-0.18
-0.33,-0.155
-0.33,-0.15
-0.32,-0.145
-0.32,-0.16
-0.33,-0.165
-0.33,-0.16
-0.325,-0.16
-0.315,-0.145
-0.315,-0.15
-0.315,-0.15
-0.33,-0.16
-0.33,-0.16
-0.32,-0.15
-0.315,-0.15
-0.305,-0.15
-0.305,-0.155
-0.295,-0.16
-0.315,-0.16
-0.3,-0.15
-0.275,-0.13
-0.255,-0.15
-0.255,-0.155
-0.26,-0.16
-0.265,-0.15
-0.255,-0.125
-0.235,-0.12
-0.23,-0.115
-0.225,-0.125
-0.22,-0.135
-0.22,-0.14
-0.215,-0.13
-0.2,-0.105
-0.205,-0.105
-0.205,-0.1
-0.225,-0.105
-0.235,-0.09
-0.24,-0.08
-0.23,-0.075
-0.215,-0.09
-0.24,-0.09
-0.24,-0.1
-0.25,-0.1
-0.235,-0.095
-0.21,-0.09
-0.2,-0.11
-0.22,-0.125
-0.255,-0.13
-0.275,-0.12
-0.285,-0.12
-0.3,-0.11
-0.305,-0.11
-0.32,-0.12
-0.33,-0.13
-0.325,-0.14
-0.32,-0.145
-0.33,-0.125
-0.33,-0.13
-0.335,-0.15
-0.34,-0.145
-0.345,-0.14
-0.34,-0.14
-0.335,-0.12
-0.32,-0.135
-0.325,-0.145
-0.335,-0.16
-0.345,-0.15
-0.345,-0.135
-0.345,-0.125
-0.335,-0.135
-0.34,-0.145
-0.345,-0.15
-0.355,-0.16
-0.34,-0.145
-0.34,-0.135
-0.34,-0.135
-0.34,-0.125
-0.345,-0.16
-0.355,-0.175
-0.365,-0.195
-0.37,-0.21
-0.405,-0.23
-0.445,-0.27
-0.48,-0.29
-0.495,-0.28
-0.52,-0.195
-0.535,-0.05
-0.505,0.085
-0.415,0.195
-0.28,0.305
-0.135,0.42
0.065,0.565
0.3,0.705
0.58,0.8
0.81,0.795
0.945,0.595
0.92,0.235
0.775,-0.075
0.445,-0.19
0.02,-0.185
-0.295,-0.155
-0.445,-0.17
-0.47,-0.165
-0.425,-0.155
-0.38,-0.145
-0.36,-0.155
-0.36,-0.19
-0.37,-0.2
-0.38,-0.195
-0.38,-0.175
-0.375,-0.175
-0.37,-0.18
-0.365,-0.185
-0.37,-0.2
-0.385,-0.195
-0.385,-0.2
-0.375,-0.195
-0.37,-0.19
-0.37,-0.195
-0.385,-0.2
-0.395,-0.2
-0.385,-0.19
-0.385,-0.18
-0.39,-0.185
-0.385,-0.195
-0.395,-0.21
-0.41,-0.21
-0.4,-0.175
-0.395,-0.19
-0.38,-0.185
-0.395,-0.185
-0.395,-0.195
-0.4,-0.2
-0.4,-0.195
-0.395,-0.18
-0.39,-0.19
-0.39,-0.195
-0.395,-0.19
-0.405,-0.195
-0.39,-0.175
-0.385,-0.175
-0.375,-0.185
-0.375,-0.19
-0.38,-0.195
-0.39,-0.19
-0.385,-0.185
-0.37,-0.17
-0.37,-0.17
-0.37,-0.19
-0.375,-0.2
-0.385,-0.2
-0.37,-0.18
-0.39,-0.175
-0.375,-0.195
-0.37,-0.175
-0.38,-0.19
-0.39,-0.19
-0.39,-0.19
-0.385,-0.18
-0.375,-0.19
-0.375,-0.21
-0.385,-0.205
-0.395,-0.2
-0.39,-0.21
-0.385,-0.195
-0.375,-0.205
-0.38,-0.215
-0.385,-0.23
-0.39,-0.215
-0.38,-0.225
-0.38,-0.205
-0.37,-0.215
-0.37,-0.235
-0.365,-0.245
-0.39,-0.245
-0.365,-0.24
-0.365,-0.245
-0.36,-0.235
-0.375,-0.26
-0.38,-0.265
-0.4,-0.27
-0.39,-0.265
-0.375,-0.265
-0.375,-0.27
-0.37,-0.285
-0.385,-0.3
-0.39,-0.295
-0.39,-0.295
-0.39,-0.295
-0.39,-0.305
-0.375,-0.31
-0.385,-0.32
-0.395,-0.325
-0.38,-0.32
-0.37,-0.31
-0.375,-0.32
-0.375,-0.32
-0.39,-0.325
-0.405,-0.31
-0.375,-0.28
-0.37,-0.28
-0.36,-0.28
-0.375,-0.265
-0.385,-0.265
-0.38,-0.25
-0.37,-0.225
-0.36,-0.2
-0.345,-0.195
-0.345,-0.19
-0.33,-0.18
-0.33,-0.17
-0.315,-0.15
-0.31,-0.135
-0.295,-0.115
-0.285,-0.125
-0.285,-0.13
-0.295,-0.12
-0.28,-0.105
-0.27,-0.1
-0.28,-0.1
-0.28,-0.1
-0.28,-0.115
-0.29,-0.12
-0.29,-0.105
-0.28,-0.1
-0.275,-0.105
-0.28,-0.115
-0.285,-0.12
-0.29,-0.11
-0.29,-0.105
-0.28,-0.095
-0.28,-0.1
-0.285,-0.11
-0.29,-0.12
-0.3,-0.12
-0.295,-0.115
-0.285,-0.105
-0.28,-0.105
-0.285,-0.095
-0.285,-0.105
-0.295,-0.12
-0.285,-0.115
-0.28,-0.105
-0.275,-0.11
-0.28,-0.125
-0.29,-0.115
-0.31,-0.13
-0.305,-0.115
-0.285,-0.095
-0.27,-0.1
-0.27,-0.11
-0.275,-0.115
-0.285,-0.115
-0.285,-0.105
-0.27,-0.1
-0.265,-0.11
-0.265,-0.1
-0.265,-0.1
-0.28,-0.105
-0.265,-0.095
-0.245,-0.095
-0.235,-0.095
-0.235,-0.11
-0.25,-0.115
-0.25,-0.11
-0.245,-0.105
-0.215,-0.105
-0.22,-0.115
-0.245,-0.115
-0.255,-0.135
-0.23,-0.125
-0.205,-0.135
-0.21,-0.125
-0.22,-0.13
-0.23,-0.15
-0.24,-0.155
-0.24,-0.165
-0.245,-0.165
-0.25,-0.17
-0.27,-0.175
-0.285,-0.17
-0.315,-0.175
-0.32,-0.17
-0.32,-0.165
-0.31,-0.16
-0.33,-0.16
-0.34,-0.17
-0.345,-0.18
-0.36,-0.17
-0.365,-0.155
-0.36,-0.155
-0.35,-0.16
-0.355,-0.16
-0.375,-0.175
-0.385,-0.17
-0.375,-0.155
-0.37,-0.15
-0.365,-0.16
-0.365,-0.155
-0.37,-0.165
-0.38,-0.16
-0.36,-0.15
-0.35,-0.15
-0.355,-0.145
-0.355,-0.155
-0.35,-0.165
-0.365,-0.155
-0.35,-0.135
-0.35,-0.13
-0.34,-0.145
-0.355,-0.155
-0.35,-0.16
-0.375,-0.16
-0.365,-0.175
-0.375,-0.19
-0.4,-0.235
-0.43,-0.25
-0.475,-0.295
-0.52,-0.315
-0.52,-0.295
-0.55,-0.19
-0.57,-0.085
-0.54,0.06
-0.445,0.175
-0.305,0.265
-0.14,0.38
0.025,0.485
0.26,0.59
0.51,0.665
0.735,0.665
0.845,0.5
0.875,0.205
0.735,-0.075
0.4,-0.215
-0.025,-0.205
-0.335,-0.18
-0.48,-0.175
-0.47,-0.165
-0.415,-0.145
-0.375,-0.145
-0.365,-0.16
-0.385,-0.165
-0.4,-0.17
-0.38,-0.155
-0.39,-0.155
-0.375,-0.155
-0.385,-0.17
-0.395,-0.175
-0.405,-0.17
-0.39,-0.155
-0.38,-0.155
-0.385,-0.16
-0.385,-0.165
-0.395,-0.18
-0.4,-0.175
-0.405,-0.17
-0.4,-0.16
-0.39,-0.16
-0.39,-0.17
-0.395,-0.18
-0.4,-0.18
-0.39,-0.17
-0.385,-0.165
-0.39,-0.165
-0.385,-0.175
-0.41,-0.18
-0.42,-0.185
-0.405,-0.17
-0.41,-0.16
-0.39,-0.165
-0.39,-0.175
-0.39,-0.175
-0.4,-0.175
-0.4,-0.18
-0.39,-0.17
-0.375,-0.16
-0.38,-0.17
-0.395,-0.18
-0.4,-0.185
-0.39,-0.17
-0.4,-0.16
-0.39,-0.18
-0.395,-0.18
-0.41,-0.185
-0.415,-0.185
-0.405,-0.165
-0.385,-0.155
-0.385,-0.17
-0.38,-0.175
-0.4,-0.195
-0.4,-0.195
-0.395,-0.19
-0.39,-0.175
-0.38,-0.175
-0.375,-0.19
-0.395,-0.19
-0.395,-0.19
-0.385,-0.185
-0.38,-0.19
-0.375,-0.215
-0.385,-0.22
-0.39,-0.215
-0.4,-0.225
-0.4,-0.215
-0.385,-0.2
-0.38,-0.23
-0.395,-0.225
-0.39,-0.245
-0.4,-0.24
-0.395,-0.245
-0.385,-0.22
-0.38,-0.245
-0.385,-0.26
-0.395,-0.28
-0.405,-0.28
-0.4,-0.285
-0.39,-0.27
-0.38,-0.285
-0.38,-0.295
-0.385,-0.305
-0.405,-0.305
-0.395,-0.315
-0.4,-0.305
-0.39,-0.31
-0.4,-0.33
-0.405,-0.325
-0.425,-0.33
-0.42,-0.315
-0.405,-0.31
-0.4,-0.315
-0.405,-0.31
-0.405,-0.32
-0.415,-0.305
-0.4,-0.29
-0.39,-0.275
-0.38,-0.27
-0.385,-0.265
-0.395,-0.265
-0.405,-0.255
-0.39,-0.245
-0.37,-0.225
-0.37,-0.215
-0.37,-0.215
-0.385,-0.215
-0.37,-0.21
-0.355,-0.205
-0.345,-0.185
-0.34,-0.18
-0.335,-0.19
-0.34,-0.19
-0.355,-0.17
-0.335,-0.155
-0.325,-0.14
-0.31,-0.145
-0.305,-0.165
-0.305,-0.16
-0.32,-0.16
-0.315,-0.15
-0.31,-0.145
-0.305,-0.14
-0.305,-0.15
-0.33,-0.15
-0.325,-0.17
-0.345,-0.155
-0.325,-0.145
-0.315,-0.13
-0.315,-0.14
-0.305,-0.15
-0.31,-0.145
-0.31,-0.15
-0.3,-0.135
-0.305,-0.14
-0.305,-0.155
-0.315,-0.15
-0.32,-0.165
-0.325,-0.145
-0.315,-0.145
-0.305,-0.155
-0.315,-0.16
-0.325,-0.16
-0.325,-0.175
-0.33,-0.155
-0.315,-0.155
-0.315,-0.15
-0.31,-0.16
-0.33,-0.165
-0.34,-0.165
-0.335,-0.175
-0.33,-0.165
-0.345,-0.165
-0.355,-0.165
-0.365,-0.17
-0.37,-0.165
-0.345,-0.16
-0.34,-0.16
-0.34,-0.165
-0.345,-0.17
-0.36,-0.195
-0.365,-0.185
-0.36,-0.18
-0.36,-0.17
-0.345,-0.165
-0.355,-0.185
-0.365,-0.18
-0.35,-0.185
-0.36,-0.17
-0.35,-0.175
-0.34,-0.175
-0.345,-0.175
-0.355,-0.18
-0.37,-0.175
-0.35,-0.155
-0.35,-0.16
-0.35,-0.17
-0.345,-0.18
-0.35,-0.2
-0.355,-0.195
-0.36,-0.165
-0.345,-0.16
-0.355,-0.16
-0.35,-0.165
-0.36,-0.185
-0.37,-0.19
-0.355,-0.18
-0.355,-0.17
-0.35,-0.17
-0.355,-0.17
-0.36,-0.18
-0.39,-0.18
-0.385,-0.17
-0.36,-0.18
-0.36,-0.18
-0.37,-0.2
-0.37,-0.195
-0.39,-0.195
-0.375,-0.155
-0.37,-0.145
-0.35,-0.165
-0.34,-0.18
-0.345,-0.185
-0.36,-0.18
-0.36,-0.17
-0.35,-0.16
-0.35,-0.16
-0.335,-0.17
-0.36,-0.18
-0.365,-0.19
-0.365,-0.18
-0.36,-0.165
-0.36,-0.17
-0.365,-0.185
-0.375,-0.195
-0.385,-0.185
-0.385,-0.185
-0.365,-0.185
-0.37,-0.185
-0.375,-0.19
-0.37,-0.18
-0.375,-0.19
-0.365,-0.19
-0.355,-0.18
-0.355,-0.19
-0.36,-0.19
-0.365,-0.195
-0.37,-0.195
-0.36,-0.185
-0.35,-0.175
-0.34,-0.195
-0.345,-0.18
-0.34,-0.18
-0.35,-0.185
-0.345,-0.19
-0.35,-0.175
-0.36,-0.19
-0.35,-0.19
-0.36,-0.21
-0.37,-0.205
-0.36,-0.185
-0.36,-0.18
-0.355,-0.18
-0.36,-0.19
-0.375,-0.215
-0.375,-0.22
-0.37,-0.205
-0.35,-0.195
-0.355,-0.19
-0.36,-0.195
-0.365,-0.215
-0.375,-0.235
-0.37,-0.21
-0.365,-0.2
-0.36,-0.21
-0.355,-0.205
-0.36,-0.215
-0.36,-0.215
-0.35,-0.205
-0.34,-0.2
-0.345,-0.19
-0.345,-0.22
-0.355,-0.225
-0.36,-0.225
-0.36,-0.205
-0.365,-0.2
-0.345,-0.205
-0.355,-0.205
-0.35,-0.21
-0.36,-0.21
-0.355,-0.195
-0.36,-0.195
-0.345,-0.195
-0.335,-0.2
-0.33,-0.225
-0.33,-0.225
-0.31,-0.205
-0.305,-0.19
-0.3,-0.195
-0.305,-0.19
-0.295,-0.2
-0.305,-0.185
-0.285,-0.18
-0.275,-0.165
-0.265,-0.17
-0.255,-0.18
-0.255,-0.175
-0.26,-0.17
-0.265,-0.165
-0.255,-0.15
-0.255,-0.155
-0.26,-0.165
-0.28,-0.17
-0.29,-0.165
-0.28,-0.165
-0.27,-0.155
-0.255,-0.17
-0.275,-0.18
-0.29,-0.17
-0.32,-0.165
-0.3,-0.16
-0.295,-0.16
-0.27,-0.18
-0.265,-0.19
-0.27,-0.205
-0.285,-0.19
-0.3,-0.19
-0.31,-0.17
-0.315,-0.185
-0.32,-0.19
-0.35,-0.195
-0.37,-0.225
-0.365,-0.215
-0.365,-0.2
-0.365,-0.205
-0.37,-0.205
-0.37,-0.205
-0.37,-0.22
-0.38,-0.21
-0.36,-0.21
-0.375,-0.21
-0.375,-0.215
-0.4,-0.225
-0.42,-0.235
-0.405,-0.23
-0.4,-0.205
-0.385,-0.215
-0.38,-0.225
-0.4,-0.225
-0.415,-0.22
-0.405,-0.22
-0.395,-0.215
-0.395,-0.225
-0.395,-0.225
-0.41,-0.255
-0.43,-0.275
-0.44,-0.29
-0.455,-0.29
-0.49,-0.315
-0.485,-0.33
-0.52,-0.305
-0.57,-0.245
-0.575,-0.115
-0.525,-0.025
-0.42,0.03
-0.305,0.08
-0.19,0.155
-0.02,0.265
0.22,0.385
0.485,0.5
0.715,0.545
0.845,0.45
0.885,0.215
0.79,-0.09
0.56,-0.325
0.225,-0.39
-0.07,-0.385
-0.285,-0.365
-0.425,-0.335
-0.5,-0.295
-0.55,-0.285
-0.535,-0.27
-0.5,-0.265
-0.465,-0.27
-0.45,-0.275
-0.45,-0.285
-0.435,-0.265
-0.42,-0.25
-0.41,-0.26
-0.41,-0.26
-0.415,-0.265
-0.42,-0.27
-0.425,-0.265
-0.42,-0.245
-0.43,-0.26
-0.43,-0.255
-0.44,-0.28
-0.45,-0.26
-0.45,-0.25
-0.43,-0.25
-0.43,-0.255
-0.43,-0.255
-0.445,-0.26
-0.445,-0.26
-0.44,-0.255
-0.425,-0.225
-0.43,-0.24
-0.43,-0.245
-0.425,-0.265
-0.445,-0.275
-0.445,-0.25
-0.43,-0.245
-0.435,-0.23
-0.435,-0.24
-0.445,-0.255
-0.445,-0.25
-0.435,-0.25
-0.43,-0.245
-0.425,-0.235
-0.43,-0.24
-0.43,-0.25
-0.44,-0.25
-0.42,-0.245
-0.43,-0.22
-0.425,-0.245
-0.43,-0.245
-0.44,-0.24
-0.44,-0.255
-0.43,-0.245
-0.43,-0.225
-0.415,-0.24
-0.425,-0.25
-0.43,-0.26
-0.455,-0.265
-0.445,-0.255
-0.445,-0.24
-0.43,-0.25
-0.43,-0.25
-0.44,-0.265
-0.44,-0.26
-0.435,-0.26
-0.43,-0.265
-0.415,-0.275
-0.415,-0.27
-0.425,-0.27
-0.425,-0.27
-0.42,-0.27
-0.405,-0.245
-0.405,-0.265
-0.415,-0.265
-0.415,-0.27
-0.425,-0.285
-0.43,-0.26
-0.405,-0.245
-0.405,-0.255
-0.405,-0.265
-0.405,-0.285
-0.43,-0.295
-0.415,-0.3
-0.41,-0.295
-0.415,-0.285
-0.43,-0.32
-0.445,-0.325
-0.465,-0.335
-0.46,-0.335
-0.45,-0.33
-0.455,-0.35
-0.46,-0.345
-0.465,-0.365
-0.485,-0.38
-0.495,-0.375
-0.475,-0.375
-0.49,-0.385
-0.5,-0.385
-0.495,-0.4
-0.515,-0.4
-0.5,-0.395
-0.485,-0.39
-0.49,-0.39
-0.485,-0.4
-0.5,-0.405
-0.5,-0.41
-0.49,-0.38
-0.48,-0.355
-0.46,-0.35
-0.46,-0.34
-0.47,-0.345
-0.465,-0.335
-0.44,-0.31
-0.43,-0.285
-0.425,-0.28
-0.41,-0.27
-0.41,-0.255
-0.4,-0.245
-0.39,-0.235
-0.38,-0.21
-0.355,-0.215
-0.35,-0.22
-0.355,-0.22
-0.35,-0.215
-0.34,-0.19
-0.33,-0.18
-0.325,-0.18
-0.305,-0.185
-0.32,-0.195
-0.315,-0.195
-0.305,-0.19
-0.3,-0.17
-0.305,-0.17
-0.305,-0.185
-0.31,-0.185
-0.33,-0.185
-0.31,-0.18
-0.315,-0.17
-0.315,-0.19
-0.32,-0.18
-0.325,-0.195
-0.325,-0.19
-0.325,-0.17
-0.31,-0.17
-0.31,-0.175
-0.315,-0.19
-0.325,-0.195
-0.33,-0.19
-0.325,-0.185
-0.325,-0.185
-0.315,-0.18
-0.32,-0.185
-0.33,-0.19
-0.335,-0.205
-0.33,-0.195
-0.315,-0.185
-0.32,-0.185
-0.32,-0.185
-0.335,-0.205
-0.335,-0.205
-0.325,-0.18
-0.325,-0.195
-0.32,-0.195
-0.32,-0.205
-0.325,-0.21
-0.35,-0.225
-0.345,-0.21
-0.345,-0.2
-0.335,-0.2
-0.345,-0.205
-0.355,-0.21
-0.355,-0.225
-0.355,-0.21
-0.345,-0.2
-0.335,-0.2
-0.335,-0.205
-0.345,-0.21
-0.355,-0.2
-0.34,-0.195
-0.335,-0.185
-0.33,-0.205
-0.335,-0.21
-0.345,-0.22
-0.35,-0.215
-0.35,-0.205
-0.34,-0.2
-0.335,-0.215
-0.33,-0.21
-0.36,-0.225
-0.355,-0.22
-0.345,-0.215
-0.335,-0.2
-0.345,-0.21
-0.35,-0.205
-0.36,-0.215
-0.38,-0.215
-0.37,-0.215
-0.345,-0.2
-0.345,-0.2
-0.35,-0.21
-0.355,-0.22
-0.365,-0.21
-0.36,-0.195
-0.345,-0.2
-0.345,-0.19
-0.35,-0.21
-0.36,-0.22
-0.36,-0.215
-0.35,-0.2
-0.355,-0.185
-0.34,-0.195
-0.345,-0.2
-0.355,-0.2
-0.355,-0.205
-0.355,-0.195
-0.34,-0.185
-0.34,-0.19
-0.345,-0.195
-0.365,-0.2
-0.37,-0.2
-0.35,-0.2
-0.33,-0.19
-0.32,-0.2
-0.315,-0.19
-0.295,-0.2
-0.305,-0.195
-0.295,-0.18
-0.3,-0.16
-0.285,-0.18
-0.275,-0.18
-0.26,-0.185
-0.275,-0.18
-0.265,-0.16
-0.26,-0.145
-0.25,-0.155
-0.245,-0.17
-0.255,-0.17
-0.265,-0.155
-0.26,-0.145
-0.26,-0.13
-0.25,-0.135
-0.26,-0.14
-0.28,-0.135
-0.28,-0.14
-0.275,-0.14
-0.285,-0.125
-0.28,-0.13
-0.255,-0.15
-0.245,-0.165
-0.245,-0.165
-0.26,-0.165
-0.285,-0.155
-0.29,-0.15
-0.3,-0.165
-0.32,-0.18
-0.335,-0.195
-0.355,-0.175
-0.35,-0.17
-0.355,-0.175
-0.355,-0.185
-0.375,-0.195
-0.385,-0.19
-0.38,-0.175
-0.36,-0.185
-0.35,-0.19
-0.36,-0.205
-0.365,-0.215
-0.37,-0.215
-0.37,-0.195
-0.365,-0.18
-0.36,-0.19
-0.365,-0.2
-0.37,-0.2
-0.385,-0.215
-0.385,-0.2
-0.365,-0.18
-0.36,-0.195
-0.38,-0.2
-0.385,-0.205
-0.395,-0.21
-0.395,-0.2
-0.385,-0.205
-0.38,-0.235
-0.395,-0.26
-0.425,-0.285
-0.465,-0.3
-0.5,-0.325
-0.515,-0.32
-0.53,-0.29
-0.56,-0.19
-0.585,-0.055
-0.53,0.05
-0.41,0.15
-0.255,0.245
-0.105,0.345
0.105,0.445
0.355,0.53
0.6,0.595
0.81,0.52
0.89,0.275
0.83,-0.085
0.58,-0.3
0.185,-0.335
-0.205,-0.285
-0.45,-0.25
-0.525,-0.245
-0.495,-0.235
-0.465,-0.215
-0.435,-0.23
-0.415,-0.23
-0.415,-0.24
-0.415,-0.235
-0.4,-0.235
-0.395,-0.245
-0.405,-0.255
-0.425,-0.25
-0.435,-0.24
-0.415,-0.225
-0.415,-0.23
-0.415,-0.25
-0.415,-0.24
-0.43,-0.255
-0.42,-0.23
-0.41,-0.225
-0.405,-0.225
-0.42,-0.225
-0.41,-0.23
-0.42,-0.24
-0.4,-0.225
-0.395,-0.215
-0.385,-0.215
-0.4,-0.225
-0.4,-0.235
-0.4,-0.24
-0.4,-0.225
-0.395,-0.205
-0.4,-0.21
-0.4,-0.225
-0.4,-0.23
-0.41,-0.235
-0.395,-0.225
-0.41,-0.215
-0.4,-0.22
-0.395,-0.23
-0.405,-0.235
-0.41,-0.23
-0.415,-0.215
-0.405,-0.215
-0.4,-0.215
-0.395,-0.225
-0.405,-0.235
-0.415,-0.235
-0.405,-0.23
-0.415,-0.215
-0.41,-0.225
-0.405,-0.225
-0.405,-0.235
-0.41,-0.245
-0.405,-0.24
-0.4,-0.225
-0.395,-0.21
-0.405,-0.23
-0.405,-0.23
-0.4,-0.245
-0.395,-0.22
-0.39,-0.225
-0.395,-0.235
-0.39,-0.245
-0.395,-0.25
-0.42,-0.25
-0.415,-0.24
-0.405,-0.24
-0.4,-0.245
-0.4,-0.25
-0.415,-0.27
-0.42,-0.27
-0.41,-0.265
-0.395,-0.26
-0.4,-0.28
-0.405,-0.295
-0.415,-0.295
-0.435,-0.315
-0.415,-0.31
-0.415,-0.305
-0.4,-0.31
-0.405,-0.325
-0.42,-0.33
-0.43,-0.35
-0.425,-0.34
-0.41,-0.335
-0.41,-0.35
-0.405,-0.35
-0.415,-0.37
-0.425,-0.365
-0.425,-0.355
-0.42,-0.335
-0.41,-0.355
-0.41,-0.365
-0.42,-0.37
-0.43,-0.36
-0.425,-0.335
-0.42,-0.315
-0.405,-0.315
-0.415,-0.305
-0.41,-0.285
-0.41,-0.285
-0.385,-0.27
-0.37,-0.24
